Date,Open,High,Low,Close,Volume,OpenInt
10-06-2009,13.448,13.48,12.928,13.129,3973729,0
11-06-2009,13.149,13.568,13.109,13.311,4904683,0
12-06-2009,13.278,13.278,12.784,13.069,3892529,0
15-06-2009,12.914,12.935,12.489,12.752,3489838,0
16-06-2009,12.765,12.901,12.496,12.536,4419389,0
17-06-2009,12.588,12.65,12.368,12.407,4619984,0
18-06-2009,12.38,12.758,12.265,12.638,3483823,0
19-06-2009,12.833,12.894,12.623,12.752,7134154,0
22-06-2009,12.664,12.731,12.38,12.421,4287232,0
23-06-2009,12.482,12.616,12.395,12.522,3793651,0
24-06-2009,12.616,12.879,12.588,12.833,5775953,0
25-06-2009,12.798,13.55,12.738,13.473,7484940,0
26-06-2009,13.428,13.805,13.352,13.757,5087346,0
29-06-2009,13.797,13.838,13.574,13.79,3263490,0
30-06-2009,13.812,13.877,13.486,13.709,5757110,0
01-07-2009,13.751,14.141,13.657,13.919,5025492,0
02-07-2009,13.637,13.637,13.021,13.311,6505048,0
06-07-2009,13.284,13.284,13.014,13.198,3723183,0
07-07-2009,13.205,13.292,12.791,12.819,3771161,0
08-07-2009,12.826,12.935,12.489,12.696,4878494,0
09-07-2009,12.731,12.841,12.61,12.745,4601588,0
10-07-2009,12.677,12.879,12.638,12.798,3619214,0
13-07-2009,12.812,13.096,12.657,13.088,3486493,0
14-07-2009,12.994,13.231,12.994,13.156,2470829,0
15-07-2009,13.284,13.967,13.184,13.877,4645374,0
16-07-2009,13.825,14.115,13.805,14.061,4318935,0
17-07-2009,14.068,14.182,13.864,14.148,3045188,0
20-07-2009,14.261,14.647,14.209,14.554,3286337,0
21-07-2009,14.641,14.75,14.487,14.5,6182194,0
22-07-2009,14.473,14.586,14.255,14.514,6859514,0
23-07-2009,14.473,15.032,14.406,14.933,5775307,0
24-07-2009,14.743,15.045,14.729,15.032,3744849,0
27-07-2009,14.641,15.492,14.641,15.295,7768831,0
28-07-2009,15.216,16.127,15.216,15.721,9439963,0
29-07-2009,15.687,15.783,15.154,15.275,7410533,0
30-07-2009,15.445,15.938,15.439,15.633,6162625,0
31-07-2009,15.66,15.884,15.499,15.674,3753285,0
03-08-2009,15.938,16.207,15.849,16.168,4095162,0
04-08-2009,16.268,16.437,15.998,16.316,4052316,0
05-08-2009,16.355,16.472,15.824,15.884,3763168,0
06-08-2009,15.863,15.978,15.62,15.707,5387131,0
07-08-2009,15.964,16.092,15.856,16.018,3485942,0
10-08-2009,15.978,16.119,15.797,16.085,3820224,0
11-08-2009,16.005,16.276,15.849,16.127,5044174,0
12-08-2009,16.174,16.686,16.141,16.458,5040994,0
13-08-2009,16.565,16.74,16.444,16.599,3199983,0
14-08-2009,16.586,16.694,16.018,16.228,4570192,0
17-08-2009,16.119,16.141,15.714,15.905,5913947,0
18-08-2009,16.552,17.55,16.31,17.152,19811247,0
19-08-2009,16.978,17.139,16.862,17.046,8062665,0
20-08-2009,16.972,17.166,16.958,17.09,4791071,0
21-08-2009,17.281,17.288,17.025,17.248,5149047,0
24-08-2009,17.309,17.376,17.097,17.213,3295696,0
25-08-2009,17.213,17.349,17.032,17.104,4576294,0
26-08-2009,17.09,17.309,16.978,17.201,4915899,0
27-08-2009,17.213,17.261,17.032,17.241,10395989,0
28-08-2009,17.329,17.585,17.302,17.436,5880284,0
31-08-2009,17.18,17.376,17.084,17.336,7564647,0
01-09-2009,17.221,17.773,17.201,17.449,9839856,0
02-09-2009,17.531,17.531,16.85,17.025,9571901,0
03-09-2009,17.194,17.241,16.875,17.069,6869229,0
04-09-2009,17.125,17.496,16.978,17.455,4822923,0
08-09-2009,17.455,17.834,17.423,17.826,6101212,0
09-09-2009,17.759,18.354,17.661,18.328,5446232,0
10-09-2009,18.28,18.821,18.184,18.807,6368180,0
11-09-2009,18.821,19.008,18.732,18.936,6504507,0
14-09-2009,18.807,19.023,18.657,18.967,5206204,0
15-09-2009,18.909,19.158,18.664,19.117,4915312,0
16-09-2009,19.123,19.421,19.123,19.326,4786752,0
17-09-2009,19.299,19.456,19.016,19.233,5805565,0
18-09-2009,19.367,19.394,18.78,19.152,6572367,0
21-09-2009,19.394,19.833,19.32,19.449,8323458,0
22-09-2009,19.549,19.549,19.165,19.257,7008192,0
23-09-2009,19.299,19.462,19.001,19.082,6599216,0
24-09-2009,19.158,19.207,18.616,18.787,4407195,0
25-09-2009,18.745,18.794,18.55,18.616,5465029,0
28-09-2009,18.691,19.055,18.556,18.828,3110951,0
29-09-2009,18.766,18.987,18.697,18.835,4627899,0
30-09-2009,18.94,18.947,18.569,18.787,6711841,0
01-10-2009,17.978,18.443,17.759,17.965,8086234,0
02-10-2009,17.826,17.868,17.517,17.759,5295001,0
05-10-2009,17.746,18.211,17.694,18.105,4727432,0
06-10-2009,18.342,18.543,18.171,18.376,4277260,0
07-10-2009,18.273,18.361,18.149,18.294,2354696,0
08-10-2009,18.562,18.732,18.436,18.497,4985499,0
09-10-2009,18.483,18.59,18.47,18.543,3090632,0
12-10-2009,18.623,18.704,18.45,18.538,2807298,0
13-10-2009,18.504,18.583,18.328,18.422,2107458,0
14-10-2009,18.684,18.718,18.543,18.623,4104341,0
15-10-2009,18.556,18.678,18.497,18.644,4188877,0
16-10-2009,18.51,18.556,18.184,18.369,4483669,0
19-10-2009,18.457,18.596,18.273,18.497,3019982,0
20-10-2009,18.436,18.483,17.793,17.868,5826563,0
21-10-2009,17.88,18.401,17.834,18.145,6564750,0
22-10-2009,18.294,18.294,17.78,18.14,4097955,0
23-10-2009,18.361,18.361,17.578,17.687,4164567,0
26-10-2009,17.68,18.024,17.336,17.356,4304472,0
27-10-2009,17.349,17.585,17.241,17.37,5088336,0
28-10-2009,17.255,17.356,17.011,17.09,5830582,0
29-10-2009,17.207,17.49,17.111,17.37,3686080,0
30-10-2009,17.356,17.423,16.613,16.7,8062159,0
02-11-2009,16.7,17.077,16.667,16.924,6014168,0
03-11-2009,16.875,17.003,16.707,16.896,3418267,0
04-11-2009,16.972,17.267,16.875,16.91,4661562,0
05-11-2009,17.09,17.68,17.077,17.64,3910882,0
06-11-2009,17.874,17.874,17.51,17.667,3619708,0
09-11-2009,17.84,18.198,17.786,18.198,2820278,0
10-11-2009,18.232,18.361,18.084,18.225,3917173,0
11-11-2009,18.443,18.538,18.239,18.538,4791943,0
12-11-2009,18.644,18.691,18.414,18.517,5179187,0
13-11-2009,18.883,19.502,18.732,19.313,9278461,0
16-11-2009,19.068,19.915,18.967,19.826,6570518,0
17-11-2009,19.609,20.057,19.609,20.002,4699996,0
18-11-2009,19.908,19.915,19.671,19.887,4157894,0
19-11-2009,19.637,19.82,19.353,19.664,3278963,0
20-11-2009,19.536,19.609,19.353,19.515,2929722,0
23-11-2009,19.792,19.935,19.644,19.764,2487368,0
24-11-2009,19.792,19.792,19.495,19.737,2296570,0
25-11-2009,19.712,19.941,19.712,19.941,2230104,0
27-11-2009,19.213,19.637,18.909,19.475,1366481,0
30-11-2009,19.428,19.542,19.279,19.522,3784982,0
01-12-2009,19.644,19.908,19.63,19.873,3360603,0
02-12-2009,19.915,20.043,19.812,19.908,3895086,0
03-12-2009,19.915,20.293,19.915,20.05,5308804,0
04-12-2009,20.253,20.575,19.873,20.155,5239659,0
07-12-2009,20.036,20.245,20.022,20.169,4280389,0
08-12-2009,19.954,20.096,19.725,19.974,2837440,0
09-12-2009,19.941,19.941,19.563,19.744,4527987,0
10-12-2009,19.88,20.21,19.833,20.043,2718839,0
11-12-2009,20.082,20.169,19.954,20.008,2085189,0
14-12-2009,20.108,20.253,20.063,20.232,1976356,0
15-12-2009,20.162,20.305,20.05,20.182,2773036,0
16-12-2009,20.253,20.305,20.03,20.096,3038017,0
17-12-2009,19.88,20.089,19.806,19.873,2860088,0
18-12-2009,19.941,20.135,19.731,19.846,4893699,0
21-12-2009,19.981,20.21,19.778,20.19,4664218,0
22-12-2009,20.19,20.465,20.128,20.375,3676646,0
23-12-2009,20.388,20.52,20.355,20.452,3286275,0
24-12-2009,20.433,20.513,20.388,20.472,1121054,0
28-12-2009,20.472,20.547,20.408,20.52,2487658,0
29-12-2009,20.527,20.568,20.401,20.472,4602319,0
30-12-2009,20.327,21.088,20.197,20.994,5917871,0
31-12-2009,20.952,21.445,20.879,20.973,5536201,0
04-01-2010,21.245,21.35,21.014,21.128,4043084,0
05-01-2010,21.067,21.075,20.764,20.899,4435651,0
06-01-2010,20.899,20.927,20.764,20.825,3437283,0
07-01-2010,20.777,20.805,20.589,20.798,3279988,0
08-01-2010,20.683,20.825,20.52,20.791,3956596,0
11-01-2010,20.844,20.959,20.705,20.805,5066759,0
12-01-2010,20.69,20.69,20.401,20.554,3041429,0
13-01-2010,20.568,20.777,20.286,20.718,3622841,0
14-01-2010,20.651,21.088,20.589,21.027,6531370,0
15-01-2010,21.075,21.17,20.472,20.54,4902582,0
19-01-2010,20.492,20.811,20.486,20.791,3776212,0
20-01-2010,20.609,20.705,20.382,20.677,4862828,0
21-01-2010,20.927,21.001,20.375,20.602,6444077,0
22-01-2010,20.452,20.486,19.637,19.691,4517179,0
25-01-2010,19.86,20.015,19.731,19.88,3823733,0
26-01-2010,19.826,19.915,19.563,19.771,2857640,0
27-01-2010,19.712,19.771,19.394,19.691,4622334,0
28-01-2010,19.664,19.826,19.233,19.367,5231682,0
29-01-2010,19.529,19.691,18.85,18.923,6276285,0
01-02-2010,19.008,19.792,18.987,19.664,5915375,0
02-02-2010,19.725,19.974,19.637,19.915,6235783,0
03-02-2010,19.839,20.175,19.82,19.941,6448662,0
04-02-2010,19.778,19.88,19.536,19.623,7027996,0
05-02-2010,19.515,19.75,19.023,19.691,10116060,0
08-02-2010,19.718,20.036,19.664,19.712,7336583,0
09-02-2010,19.935,20.063,19.698,19.853,5457866,0
10-02-2010,19.887,19.908,19.495,19.744,3449712,0
11-02-2010,19.744,19.987,19.421,19.82,7398888,0
12-02-2010,20.69,20.752,19.961,20.239,12141187,0
16-02-2010,20.414,20.479,20.232,20.42,6950724,0
17-02-2010,20.492,20.752,20.34,20.677,5180767,0
18-02-2010,20.637,20.927,20.547,20.913,3511554,0
19-02-2010,20.818,21.108,20.67,21.061,4435780,0
22-02-2010,21.121,21.121,20.825,21.027,4278880,0
23-02-2010,20.986,21.033,20.602,20.825,4627691,0
24-02-2010,20.906,21.088,20.832,21.081,4181147,0
25-02-2010,20.818,21.014,20.408,20.986,5063485,0
26-02-2010,21.041,21.278,20.913,21.239,4957186,0
01-03-2010,21.217,21.689,21.217,21.662,5005341,0
02-03-2010,21.602,21.964,21.5,21.844,6377181,0
03-03-2010,21.852,21.964,21.803,21.899,6794875,0
04-03-2010,21.914,21.914,21.493,21.776,6464010,0
05-03-2010,22.16,22.445,22.02,22.386,8154203,0
08-03-2010,22.352,22.379,22.154,22.276,7436355,0
09-03-2010,22.229,22.498,22.188,22.457,7505858,0
10-03-2010,22.413,22.784,22.337,22.722,4976872,0
11-03-2010,22.531,22.681,22.445,22.669,4177613,0
12-03-2010,22.694,22.798,22.498,22.559,4255237,0
15-03-2010,22.491,22.615,22.303,22.484,3835116,0
16-03-2010,22.537,22.669,22.426,22.559,3481975,0
17-03-2010,22.573,22.708,22.491,22.531,4160194,0
18-03-2010,22.477,22.669,22.386,22.587,4762792,0
19-03-2010,22.634,22.722,22.364,22.559,6233001,0
22-03-2010,22.451,22.834,22.337,22.764,4182049,0
23-03-2010,22.804,23.094,22.722,23.027,5505747,0
24-03-2010,22.937,23.027,22.855,22.883,4017580,0
25-03-2010,23.019,23.458,22.999,23.323,7355394,0
26-03-2010,23.392,23.425,23.027,23.159,4986497,0
29-03-2010,23.159,23.425,23.14,23.221,5698430,0
30-03-2010,23.261,23.425,23.254,23.371,6337096,0
31-03-2010,23.323,23.342,23.14,23.214,5609120,0
01-04-2010,23.317,23.537,23.121,23.323,3290323,0
05-04-2010,23.35,23.518,23.317,23.505,3954497,0
06-04-2010,23.385,23.418,23.234,23.329,3707715,0
07-04-2010,23.289,23.323,23.041,23.147,3464411,0
08-04-2010,23.019,23.054,22.648,22.944,4450307,0
09-04-2010,22.978,23.107,22.862,23.107,4141788,0
12-04-2010,23.107,23.174,22.978,23.094,4381180,0
13-04-2010,23.054,23.107,22.869,22.883,3832183,0
14-04-2010,22.911,23.357,22.911,23.226,12332455,0
15-04-2010,23.254,24.242,23.101,24.05,13551399,0
16-04-2010,23.991,24.235,23.673,23.81,8547894,0
19-04-2010,23.856,23.923,23.392,23.735,4245305,0
20-04-2010,23.883,24.619,23.883,24.497,7406726,0
21-04-2010,24.421,24.564,24.159,24.389,3317955,0
22-04-2010,24.166,24.625,23.81,24.599,4940159,0
23-04-2010,24.564,24.761,24.369,24.733,3871531,0
26-04-2010,24.639,24.968,24.619,24.856,0,0
27-04-2010,24.706,24.949,24.389,24.449,6461014,0
28-04-2010,24.619,24.875,24.571,24.733,4645900,0
29-04-2010,24.928,25.246,24.875,25.132,3430401,0
30-04-2010,25.146,25.266,24.456,24.476,4445930,0
03-05-2010,24.639,24.902,24.551,24.821,2754144,0
04-05-2010,24.544,24.544,23.708,23.87,4810161,0
05-05-2010,23.571,23.836,23.254,23.465,4884524,0
06-05-2010,23.303,23.505,20.697,22.464,9564954,0
07-05-2010,22.337,22.464,21.265,21.514,11820745,0
10-05-2010,22.392,23.101,22.269,23.079,6010141,0
11-05-2010,22.736,23.303,22.594,22.999,5001725,0
12-05-2010,23.061,23.619,23.041,23.498,4209821,0
13-05-2010,23.512,23.822,23.24,23.477,6517031,0
14-05-2010,23.214,23.432,22.573,22.855,5007443,0
17-05-2010,22.965,23.289,22.675,23.079,6173627,0
18-05-2010,22.951,22.984,21.485,21.648,17503333,0
19-05-2010,21.609,22.108,21.602,21.999,7634073,0
20-05-2010,21.419,21.561,20.927,20.952,6982289,0
21-05-2010,20.465,21.459,20.375,21.156,8756746,0
24-05-2010,21.088,21.344,20.913,21.196,5602229,0
25-05-2010,20.582,21.095,20.232,21.088,5667146,0
26-05-2010,21.272,21.77,21.177,21.258,5646667,0
27-05-2010,21.742,22.127,21.675,22.108,3961999,0
28-05-2010,22.114,22.175,21.71,21.844,3635300,0
01-06-2010,21.662,21.852,21.211,21.251,4114587,0
02-06-2010,21.399,21.749,21.1,21.749,3783081,0
03-06-2010,21.83,21.971,21.567,21.871,3995819,0
04-06-2010,21.337,21.406,20.395,20.472,6406501,0
07-06-2010,20.609,20.718,20.3,20.32,6040662,0
08-06-2010,20.375,20.499,19.785,20.14,8892588,0
09-06-2010,20.239,20.568,19.846,19.928,6413012,0
10-06-2010,20.265,20.575,20.096,20.554,4979869,0
11-06-2010,20.286,20.777,20.286,20.745,2867888,0
14-06-2010,21.02,21.602,20.899,21.239,6168220,0
15-06-2010,21.465,21.749,21.297,21.736,3789837,0
16-06-2010,21.595,22.127,21.459,22.027,4536056,0
17-06-2010,22.14,22.14,21.616,21.921,3364527,0
18-06-2010,21.971,22.235,21.871,22.013,3950605,0
21-06-2010,22.317,22.526,21.749,21.893,4340256,0
22-06-2010,21.879,22.222,21.595,21.616,3025085,0
23-06-2010,21.655,21.823,21.251,21.581,3415400,0
24-06-2010,21.419,21.548,20.683,20.764,6152831,0
25-06-2010,20.872,20.946,20.547,20.718,5679498,0
28-06-2010,20.677,20.832,20.446,20.644,3289556,0
29-06-2010,20.312,20.382,19.57,19.718,7021837,0
30-06-2010,19.685,19.908,19.117,19.192,5581715,0
01-07-2010,19.238,19.313,18.524,19.089,7410547,0
02-07-2010,19.145,19.165,18.623,18.759,4910262,0
06-07-2010,19.138,19.286,18.583,18.732,5596997,0
07-07-2010,18.711,19.333,18.711,19.286,4889761,0
08-07-2010,19.435,19.542,19.158,19.449,5361591,0
09-07-2010,19.495,19.542,19.207,19.339,3514420,0
12-07-2010,19.245,19.387,18.923,19.036,5553520,0
13-07-2010,19.22,19.542,19.187,19.408,6063136,0
14-07-2010,19.326,19.744,19.292,19.367,6235443,0
15-07-2010,19.32,19.394,18.987,19.173,6147577,0
16-07-2010,19.036,19.095,18.205,18.245,9403617,0
19-07-2010,18.422,18.704,18.273,18.59,8391903,0
20-07-2010,18.245,18.596,18.051,18.576,6459984,0
21-07-2010,18.684,19.036,18.504,18.616,6596501,0
22-07-2010,18.868,19.489,18.868,19.387,5406270,0
23-07-2010,19.279,19.853,19.207,19.778,5503971,0
26-07-2010,19.725,20.03,19.651,20.008,3148946,0
27-07-2010,20.068,20.068,19.449,19.489,4949484,0
28-07-2010,19.435,19.757,19.401,19.428,4615489,0
29-07-2010,19.556,19.678,18.752,19.001,6530841,0
30-07-2010,18.752,19.016,18.671,18.857,5472776,0
02-08-2010,19.138,19.556,19.036,19.456,4294093,0
03-08-2010,19.374,19.394,18.766,18.794,6281298,0
04-08-2010,18.807,19.138,18.732,19.095,3485114,0
05-08-2010,18.923,19.326,18.875,19.213,3063895,0
06-08-2010,19.023,19.408,18.947,19.394,5003825,0
09-08-2010,19.522,20.162,19.489,20.128,5464738,0
10-08-2010,19.873,20.036,19.664,19.887,5165164,0
11-08-2010,19.482,19.508,18.889,19.049,4187577,0
12-08-2010,18.664,18.752,18.504,18.583,4824366,0
13-08-2010,18.49,18.8,18.429,18.464,3624940,0
16-08-2010,18.3,18.684,18.225,18.335,4908902,0
17-08-2010,19.489,19.935,19.187,19.764,10815212,0
18-08-2010,19.799,20.022,19.623,19.873,4509261,0
19-08-2010,19.744,19.75,19.049,19.264,5011268,0
20-08-2010,19.075,19.346,18.896,19.279,4997995,0
23-08-2010,19.401,19.435,18.85,18.875,4625978,0
24-08-2010,18.576,18.678,18.287,18.47,4349200,0
25-08-2010,18.321,18.787,18.01,18.691,6473767,0
26-08-2010,18.821,18.987,18.556,18.569,4372920,0
27-08-2010,18.691,18.936,18.245,18.875,4956668,0
30-08-2010,18.745,19.023,18.684,18.684,3840970,0
31-08-2010,18.61,18.63,18.058,18.205,7909783,0
01-09-2010,18.531,19.207,18.517,19.095,5392063,0
02-09-2010,19.22,19.744,19.138,19.718,4029788,0
03-09-2010,19.908,20.245,19.908,20.147,3353604,0
07-09-2010,19.941,20.057,19.542,19.57,3269761,0
08-09-2010,19.63,19.737,19.435,19.468,4157543,0
09-09-2010,19.771,19.839,19.522,19.529,3112284,0
10-09-2010,19.542,19.698,19.387,19.515,2628958,0
13-09-2010,19.731,19.887,19.536,19.664,4382077,0
14-09-2010,19.588,19.82,19.339,19.691,3895927,0
15-09-2010,19.678,19.987,19.408,19.853,5546136,0
16-09-2010,19.806,20.388,19.75,20.278,6617769,0
17-09-2010,20.465,20.879,20.395,20.623,7060487,0
20-09-2010,20.777,21.02,20.637,20.946,5452351,0
21-09-2010,20.913,21.128,20.784,21.027,4321762,0
22-09-2010,20.913,21.156,20.758,20.764,5718417,0
23-09-2010,20.582,20.865,20.486,20.63,4146829,0
24-09-2010,20.906,21.71,20.906,21.662,5387116,0
27-09-2010,21.648,21.696,21.384,21.602,4097528,0
28-09-2010,21.574,21.899,21.406,21.83,4235073,0
29-09-2010,21.668,22.047,21.668,21.992,5011074,0
30-09-2010,22.121,22.641,22.034,22.526,8990846,0
01-10-2010,22.662,23.14,22.537,22.77,8729968,0
04-10-2010,22.655,22.687,21.858,21.999,7243560,0
05-10-2010,22.242,22.537,22.181,22.303,6256851,0
06-10-2010,22.291,22.358,21.796,22.054,4791937,0
07-10-2010,22.344,22.628,22.168,22.413,5536163,0
08-10-2010,22.42,22.897,22.269,22.816,4241686,0
11-10-2010,22.798,22.93,22.648,22.784,2840035,0
12-10-2010,22.687,22.897,22.47,22.736,5099227,0
13-10-2010,22.917,23.274,22.883,23.159,4738117,0
14-10-2010,23.14,23.186,22.971,23.107,4315327,0
15-10-2010,23.357,23.451,23.005,23.274,4120721,0
18-10-2010,23.282,23.472,23.041,23.399,3062040,0
19-10-2010,23.041,23.261,22.655,22.965,5913525,0
20-10-2010,23.047,23.525,23.012,23.399,3694571,0
21-10-2010,23.484,23.625,23.234,23.458,4531696,0
22-10-2010,23.451,23.571,23.303,23.458,3731426,0
25-10-2010,23.646,23.735,23.458,23.557,3927182,0
26-10-2010,23.378,23.625,23.221,23.492,4740580,0
27-10-2010,23.274,23.465,23.068,23.35,2453829,0
28-10-2010,23.714,23.849,23.234,23.571,3549392,0
29-10-2010,23.505,23.632,23.371,23.492,2864755,0
01-11-2010,23.585,23.708,23.207,23.458,3057583,0
02-11-2010,23.613,23.755,23.477,23.666,3104757,0
03-11-2010,23.747,23.816,23.329,23.701,3552832,0
04-11-2010,23.964,24.33,23.903,24.296,4086600,0
05-11-2010,24.282,24.571,24.2,24.558,3457852,0
08-11-2010,24.402,24.558,24.192,24.421,2761078,0
09-11-2010,24.421,24.421,23.79,23.951,4727255,0
10-11-2010,23.937,24.071,23.55,23.803,4918012,0
11-11-2010,23.492,24.166,23.274,24.119,5610785,0
12-11-2010,24.235,25.347,23.972,24.544,10480460,0
15-11-2010,24.666,24.72,24.146,24.435,7154711,0
16-11-2010,24.174,24.2,23.492,23.653,7315269,0
17-11-2010,23.625,23.863,23.518,23.769,4118276,0
18-11-2010,24.057,24.571,23.978,24.456,4381685,0
19-11-2010,24.416,24.619,24.153,24.612,3163279,0
22-11-2010,24.402,24.685,24.166,24.49,3386370,0
23-11-2010,24.207,24.207,23.708,23.916,3391200,0
24-11-2010,24.071,24.592,23.991,24.53,3206961,0
26-11-2010,24.275,24.599,24.146,24.537,1159819,0
29-11-2010,24.269,24.31,23.836,24.064,5100005,0
30-11-2010,23.783,23.896,23.619,23.639,6449701,0
01-12-2010,24.064,24.402,24.037,24.384,6114965,0
02-12-2010,24.288,24.869,24.227,24.788,4490065,0
03-12-2010,24.625,25.373,24.625,25.301,4837791,0
06-12-2010,25.146,25.246,25.009,25.065,2446851,0
07-12-2010,25.347,25.569,25.315,25.367,6097891,0
08-12-2010,25.373,25.49,25.071,25.422,4977291,0
09-12-2010,25.55,25.692,25.497,25.686,5054847,0
10-12-2010,25.652,26.259,25.652,26.016,8215742,0
13-12-2010,26.016,26.387,25.874,26.123,6958106,0
14-12-2010,26.191,26.481,26.177,26.259,4745102,0
15-12-2010,26.335,26.453,25.961,25.975,4876172,0
16-12-2010,26.023,26.845,25.975,26.825,6381013,0
17-12-2010,26.865,27.669,26.725,27.366,9916856,0
20-12-2010,27.071,27.456,26.639,27.427,5960615,0
21-12-2010,27.442,27.717,27.353,27.56,5355690,0
22-12-2010,27.463,27.717,27.265,27.717,4079165,0
23-12-2010,27.615,27.893,27.615,27.724,2427120,0
27-12-2010,27.6,28.391,27.6,28.299,5518527,0
28-12-2010,28.303,28.405,27.939,28.019,4473763,0
29-12-2010,28.04,28.365,28.019,28.142,2836651,0
30-12-2010,28.108,28.252,27.979,28.075,2349405,0
31-12-2010,28.075,28.15,27.841,27.965,2172934,0
03-01-2011,28.054,28.446,27.953,28.273,5291989,0
04-01-2011,28.343,28.419,27.8,28.005,5316520,0
05-01-2011,27.867,28.17,27.676,27.946,4788574,0
06-01-2011,27.926,28.245,27.813,27.999,4979414,0
07-01-2011,28.026,28.217,27.704,28.095,4038241,0
10-01-2011,27.953,28.838,27.88,28.5,4660213,0
11-01-2011,28.701,29.236,28.609,28.986,4911482,0
12-01-2011,29.162,29.305,28.999,29.113,3648841,0
13-01-2011,28.945,29.182,28.938,29.007,2483555,0
14-01-2011,28.885,29.278,28.865,29.201,3281893,0
18-01-2011,29.278,30.005,29.243,29.937,4416805,0
19-01-2011,29.85,29.895,28.534,28.644,6719841,0
20-01-2011,28.316,28.743,27.986,28.547,7221485,0
21-01-2011,28.708,29.201,28.372,28.426,4450901,0
24-01-2011,28.473,28.885,28.398,28.872,3062686,0
25-01-2011,28.872,29.378,28.541,28.817,4640839,0
26-01-2011,28.905,29.007,28.378,28.736,5818026,0
27-01-2011,28.872,29.087,28.602,28.657,4725083,0
28-01-2011,28.688,28.701,27.594,27.662,5377146,0
31-01-2011,27.82,28.238,27.6,28.238,5467776,0
01-02-2011,28.398,28.825,28.303,28.385,5018160,0
02-02-2011,28.185,28.292,27.555,27.834,5882271,0
03-02-2011,27.627,27.8,27.156,27.669,5218561,0
04-02-2011,27.751,29.113,27.634,29.02,7698418,0
07-02-2011,29.331,30.148,29.278,29.998,6769826,0
08-02-2011,30.14,30.183,29.586,29.816,5532286,0
09-02-2011,29.708,29.816,29.134,29.317,5598735,0
10-02-2011,29.176,29.708,28.736,29.702,4852498,0
11-02-2011,29.545,30.478,29.466,30.389,6571487,0
14-02-2011,30.375,30.655,30.189,30.236,5153137,0
15-02-2011,30.236,30.375,28.783,28.789,10853397,0
16-02-2011,28.958,29.433,28.825,29.412,6162240,0
17-02-2011,29.284,29.702,29.042,29.648,3883925,0
18-02-2011,29.6,29.895,29.466,29.648,6503631,0
22-02-2011,29.208,29.532,28.616,28.684,6138417,0
23-02-2011,28.729,28.859,26.96,27.305,10479760,0
24-02-2011,27.23,28.047,27.124,27.779,6600785,0
25-02-2011,27.779,28.63,27.765,28.595,6366366,0
28-02-2011,28.644,28.789,27.919,28.405,4502542,0
01-03-2011,28.338,28.684,27.442,27.463,6060917,0
02-03-2011,27.387,28.061,27.244,27.986,5003123,0
03-03-2011,28.432,29.12,28.432,28.905,6455936,0
04-03-2011,29.264,31.598,29.264,31.558,19823923,0
07-03-2011,31.227,31.59,30.635,30.964,10974683,0
08-03-2011,31.059,31.193,30.836,31.033,5771892,0
09-03-2011,30.814,31.085,30.106,31.085,5161793,0
10-03-2011,30.614,30.856,30.189,30.295,7193637,0
11-03-2011,30.423,30.713,29.635,30.607,6597288,0
14-03-2011,30.437,30.655,29.779,30.269,8391422,0
15-03-2011,29.264,29.816,28.743,29.579,10239040,0
16-03-2011,29.426,29.538,28.259,28.574,7500089,0
17-03-2011,29.113,29.35,28.286,28.657,6448137,0
18-03-2011,29.113,29.486,28.81,28.986,5755621,0
21-03-2011,29.378,29.952,29.344,29.621,2250086,0
22-03-2011,29.642,29.669,28.859,29.155,3584656,0
23-03-2011,28.992,29.6,28.859,29.478,5572586,0
24-03-2011,29.702,29.779,29.331,29.642,4078446,0
25-03-2011,29.708,30.039,29.518,29.729,3090660,0
28-03-2011,29.863,30.155,29.614,29.675,4420642,0
29-03-2011,29.662,30.121,29.371,30.081,3401040,0
30-03-2011,30.236,30.485,30.14,30.437,3724922,0
31-03-2011,30.322,30.389,30.012,30.23,3251609,0
01-04-2011,30.295,30.7,30.23,30.472,3278882,0
04-04-2011,30.492,30.655,29.944,30.263,3161675,0
05-04-2011,30.209,30.713,30.113,30.607,4647321,0
06-04-2011,30.72,30.849,30.189,30.572,3484126,0
07-04-2011,30.533,30.674,29.875,30.289,3115619,0
08-04-2011,30.505,30.828,30.223,30.302,2965058,0
11-04-2011,30.244,30.621,30.14,30.369,2339299,0
12-04-2011,30.202,30.648,29.889,30.336,4105867,0
13-04-2011,30.519,31.545,30.512,31.451,7553294,0
14-04-2011,31.233,31.538,30.788,31.477,6888374,0
15-04-2011,31.417,32.388,31.275,32.065,7291635,0
18-04-2011,31.625,31.625,30.593,31.443,6784405,0
19-04-2011,31.53,31.59,31.254,31.551,6492127,0
20-04-2011,32.053,32.961,32.004,32.834,5380289,0
21-04-2011,32.981,33.347,32.928,33.305,4542981,0
25-04-2011,33.138,33.198,32.381,32.522,4950355,0
26-04-2011,32.692,33.913,32.686,33.347,7155787,0
27-04-2011,33.387,33.827,33.227,33.773,4033971,0
28-04-2011,33.643,34.117,33.516,33.966,3339686,0
29-04-2011,33.953,34.213,33.636,33.692,3510264,0
02-05-2011,33.894,34.265,33.766,34.049,3876459,0
03-05-2011,34.078,34.213,33.82,34.157,3343822,0
04-05-2011,34.09,34.232,33.172,33.415,5530061,0
05-05-2011,33.326,33.719,33.092,33.193,5131080,0
06-05-2011,33.747,34.11,33.246,33.568,3852177,0
